start_seconds,end_seconds,phase,actor,status,latency_ms,matched_case,matched_priority,retry_after
306.766523,306.782117,recovered,batch,200,15.594006,True,True,
306.789229,306.805475,recovered,control,200,16.24608,False,False,
306.965147,306.989889,recovered,batch,200,24.741888,True,True,
307.166679,307.183517,recovered,batch,200,16.838074,True,True,
307.364136,307.41516,recovered,batch,200,51.02396,True,True,
307.568754,307.621706,recovered,batch,200,52.953005,True,True,
307.768785,307.793958,recovered,batch,200,25.173187,True,True,
307.793514,307.816036,recovered,control,200,22.521973,False,False,
307.968577,307.984496,recovered,batch,200,15.920162,True,True,
308.166686,308.182802,recovered,batch,200,16.117096,True,True,
308.368759,308.38166,recovered,batch,200,12.901306,True,True,
308.566698,308.636857,recovered,batch,200,70.159197,True,True,
308.768813,308.781841,recovered,batch,200,13.028145,True,True,
308.794846,308.806565,recovered,control,200,11.719227,False,False,
308.967719,308.977972,recovered,batch,200,10.253191,True,True,
309.166984,309.179231,recovered,batch,200,12.247086,True,True,
309.378775,309.394724,recovered,batch,200,15.949249,True,True,
309.576698,309.596726,recovered,batch,200,20.027876,True,True,
309.768761,309.780247,recovered,batch,200,11.485815,True,True,
309.798051,309.814614,recovered,control,200,16.562939,False,False,
309.968586,309.986359,recovered,batch,200,17.772913,True,True,
310.166368,310.177712,recovered,batch,200,11.344194,True,True,
310.364593,310.376893,recovered,batch,200,12.299776,True,True,
310.568783,310.58193,recovered,batch,200,13.147831,True,True,
310.76822,310.824622,recovered,batch,200,56.401968,True,True,
310.80327,310.834348,recovered,control,200,31.077862,False,False,
310.964433,310.977694,recovered,batch,200,13.260603,True,True,
311.168392,311.180738,recovered,batch,200,12.346029,True,True,
311.364255,311.374296,recovered,batch,200,10.040998,True,True,
311.565803,311.580676,recovered,batch,200,14.873028,True,True,
311.767919,311.784359,recovered,batch,200,16.439915,True,True,
311.808301,311.823755,recovered,control,200,15.454054,False,False,
311.967683,311.981852,recovered,batch,200,14.168978,True,True,
312.167603,312.181833,recovered,batch,200,14.230013,True,True,
312.364266,312.378816,recovered,batch,200,14.549971,True,True,
312.570127,312.583512,recovered,batch,200,13.385057,True,True,
312.767992,312.812712,recovered,batch,200,44.719934,True,True,
312.809211,312.823564,recovered,control,200,14.353037,False,False,
312.96775,312.983416,recovered,batch,200,15.666008,True,True,
313.167354,313.17757,recovered,batch,200,10.215998,True,True,
313.364246,313.400201,recovered,batch,200,35.954952,True,True,
313.568345,313.582194,recovered,batch,200,13.848782,True,True,
313.770198,313.844369,recovered,batch,200,74.171305,True,True,
313.811335,313.844631,recovered,control,200,33.29587,False,False,
313.968501,313.981301,recovered,batch,200,12.799978,True,True,
314.168803,314.181031,recovered,batch,200,12.227774,True,True,
314.366488,314.432429,recovered,batch,200,65.951109,True,True,
314.565387,314.633607,recovered,batch,200,68.220139,True,True,
314.769529,314.78536,recovered,batch,200,15.830994,True,True,
314.815612,314.83049,recovered,control,200,14.878988,False,False,
314.964509,314.984072,recovered,batch,200,19.563198,True,True,
315.165222,315.177735,recovered,batch,200,12.512922,True,True,
315.367225,315.399297,recovered,batch,200,32.072067,True,True,
315.567659,315.635449,recovered,batch,200,67.790031,True,True,
315.807517,315.831604,recovered,batch,200,24.087191,True,True,
315.830757,315.844162,recovered,control,200,13.404846,False,False,
315.968547,316.023233,recovered,batch,200,54.685831,True,True,
316.166472,316.176615,recovered,batch,200,10.142803,True,True,
316.364271,316.376335,recovered,batch,200,12.06398,True,True,
316.568742,316.60517,recovered,batch,200,36.427736,True,True,
316.767136,316.781581,recovered,batch,200,14.445066,True,True,
316.835951,316.886864,recovered,control,200,50.913095,False,False,
316.9665,316.983282,recovered,batch,200,16.781807,True,True,
317.167382,317.182539,recovered,batch,200,15.156984,True,True,
317.363829,317.37531,recovered,batch,200,11.481047,True,True,
317.568669,317.581146,recovered,batch,200,12.47716,True,True,
317.772267,317.786036,recovered,batch,200,13.76915,True,True,
317.84098,317.85367,recovered,control,200,12.690306,False,False,
317.972441,317.985146,recovered,batch,200,12.705088,True,True,
318.168038,318.179077,recovered,batch,200,11.039019,True,True,
318.368541,318.381952,recovered,batch,200,13.411045,True,True,
318.568312,318.579192,recovered,batch,200,10.879993,True,True,
318.768787,318.828553,recovered,batch,200,59.766054,True,True,
318.843358,318.868524,recovered,control,200,25.166273,False,False,
318.968199,318.98136,recovered,batch,200,13.161182,True,True,
319.16667,319.177778,recovered,batch,200,11.107683,True,True,
319.367632,319.379623,recovered,batch,200,11.990786,True,True,
319.568331,319.584476,recovered,batch,200,16.145229,True,True,
319.768704,319.779264,recovered,batch,200,10.560036,True,True,
319.848383,319.86841,recovered,control,200,20.027161,False,False,
319.968229,319.983441,recovered,batch,200,15.212059,True,True,
320.167004,320.181681,recovered,batch,200,14.677048,True,True,
320.367798,320.378616,recovered,batch,200,10.818005,True,True,
320.566821,320.581293,recovered,batch,200,14.472008,True,True,
320.767657,320.780895,recovered,batch,200,13.238192,True,True,
320.85127,320.864791,recovered,control,200,13.52191,False,False,
320.968949,320.994141,recovered,batch,200,25.192022,True,True,
321.173822,321.190242,recovered,batch,200,16.42108,True,True,
321.369406,321.383891,recovered,batch,200,14.484882,True,True,
321.569257,321.580233,recovered,batch,200,10.975838,True,True,
321.768758,321.782333,recovered,batch,200,13.574839,True,True,
321.856305,321.869582,recovered,control,200,13.276815,False,False,
321.970772,321.985413,recovered,batch,200,14.641047,True,True,
322.165346,322.175896,recovered,batch,200,10.550022,True,True,
322.365401,322.384358,recovered,batch,200,18.957138,True,True,
322.568238,322.581968,recovered,batch,200,13.730049,True,True,
322.764377,322.78002,recovered,batch,200,15.642881,True,True,
322.86169,322.935329,recovered,control,200,73.638916,False,False,
322.968742,322.983066,recovered,batch,200,14.32395,True,True,
323.163934,323.194883,recovered,batch,200,30.949116,True,True,
323.367443,323.378341,recovered,batch,200,10.898113,True,True,
323.570145,323.584227,recovered,batch,200,14.082193,True,True,
323.764509,323.782741,recovered,batch,200,18.231869,True,True,
323.864168,323.877578,recovered,control,200,13.411045,False,False,
323.968798,323.986166,recovered,batch,200,17.368078,True,True,
324.165176,324.205436,recovered,batch,200,40.260315,True,True,
324.368952,324.386199,recovered,batch,200,17.246962,True,True,
324.565267,324.579269,recovered,batch,200,14.002323,True,True,
324.767398,324.784974,recovered,batch,200,17.575979,True,True,
324.868437,324.893608,recovered,control,200,25.170803,False,False,
324.968787,324.98502,recovered,batch,200,16.233206,True,True,
325.165325,325.175654,recovered,batch,200,10.329247,True,True,
325.364579,325.380421,recovered,batch,200,15.842199,True,True,
325.56529,325.577779,recovered,batch,200,12.488842,True,True,
325.767665,325.785325,recovered,batch,200,17.659903,True,True,
325.871703,325.887098,recovered,control,200,15.395164,False,False,
325.968114,325.980247,recovered,batch,200,12.133121,True,True,
326.164659,326.202945,recovered,batch,200,38.286209,True,True,
326.368171,326.37913,recovered,batch,200,10.959148,True,True,
326.566521,326.581555,recovered,batch,200,15.03396,True,True,
326.765621,326.780596,recovered,batch,200,14.975071,True,True,
326.87524,326.887748,recovered,control,200,12.508154,False,False,
326.968039,326.981593,recovered,batch,200,13.554335,True,True,
327.169354,327.181488,recovered,batch,200,12.134075,True,True,
327.36434,327.380559,recovered,batch,200,16.219139,True,True,
327.568309,327.580915,recovered,batch,200,12.606144,True,True,
327.767407,327.779785,recovered,batch,200,12.377977,True,True,
327.881846,327.928635,recovered,control,200,46.789169,False,False,
327.968668,327.981387,recovered,batch,200,12.718678,True,True,
328.167715,328.18161,recovered,batch,200,13.895988,True,True,
328.365164,328.377607,recovered,batch,200,12.443066,True,True,
328.565353,328.592433,recovered,batch,200,27.080297,True,True,
328.767476,328.778376,recovered,batch,200,10.900021,True,True,
328.884269,328.902198,recovered,control,200,17.929077,False,False,
328.968302,328.979773,recovered,batch,200,11.470795,True,True,
329.167399,329.201458,recovered,batch,200,34.059048,True,True,
329.364669,329.376328,recovered,batch,200,11.660099,True,True,
329.567581,329.580978,recovered,batch,200,13.396978,True,True,
329.768055,329.780244,recovered,batch,200,12.188911,True,True,
329.885235,329.897853,recovered,control,200,12.618065,False,False,
329.967833,329.990114,recovered,batch,200,22.280931,True,True,
330.16826,330.185035,recovered,batch,200,16.774893,True,True,
330.365681,330.380563,recovered,batch,200,14.881611,True,True,
330.565992,330.582091,recovered,batch,200,16.098976,True,True,
330.76578,330.779818,recovered,batch,200,14.038086,True,True,
330.888843,330.901181,recovered,control,200,12.337923,False,False,
330.968959,330.986908,recovered,batch,200,17.949343,True,True,
331.167034,331.17677,recovered,batch,200,9.735823,True,True,
331.366234,331.378088,recovered,batch,200,11.853933,True,True,
331.56735,331.583414,recovered,batch,200,16.064167,True,True,
331.766442,331.778308,recovered,batch,200,11.866331,True,True,
331.890377,331.902495,recovered,control,200,12.118101,False,False,
331.967563,331.978432,recovered,batch,200,10.869026,True,True,
332.167929,332.228863,recovered,batch,200,60.93502,True,True,
332.366878,332.38572,recovered,batch,200,18.84222,True,True,
332.568631,332.598134,recovered,batch,200,29.503107,True,True,
332.767235,332.794053,recovered,batch,200,26.818037,True,True,
332.894639,332.906854,recovered,control,200,12.215137,False,False,
332.968713,333.008065,recovered,batch,200,39.352179,True,True,
333.165086,333.190351,recovered,batch,200,25.265217,True,True,
333.3685,333.397652,recovered,batch,200,29.151917,True,True,
333.567476,333.577599,recovered,batch,200,10.123014,True,True,
333.764585,333.77781,recovered,batch,200,13.22484,True,True,
333.899323,333.914881,recovered,control,200,15.558004,False,False,
333.968187,333.980019,recovered,batch,200,11.83176,True,True,
334.166274,334.176219,recovered,batch,200,9.944916,True,True,
334.368353,334.379324,recovered,batch,200,10.971308,True,True,
334.568055,334.580378,recovered,batch,200,12.323141,True,True,
334.76651,334.776196,recovered,batch,200,9.685993,True,True,
334.89936,334.9178,recovered,control,200,18.440962,False,False,
334.968326,334.980025,recovered,batch,200,11.708975,True,True,
335.166684,335.178519,recovered,batch,200,11.83486,True,True,
335.367441,335.377273,recovered,batch,200,9.831905,True,True,
335.568258,335.583015,recovered,batch,200,14.757872,True,True,
335.766659,335.7791,recovered,batch,200,12.441158,True,True,
335.904401,335.91747,recovered,control,200,13.068914,False,False,
335.968774,335.979238,recovered,batch,200,10.463953,True,True,
336.167274,336.186325,recovered,batch,200,19.052029,True,True,
336.368623,336.439709,recovered,batch,200,71.08593,True,True,
336.567087,336.577574,recovered,batch,200,10.486841,True,True,
336.768239,336.779938,recovered,batch,200,11.698961,True,True,
336.914042,336.946853,recovered,control,200,32.811165,False,False,
336.969123,336.98098,recovered,batch,200,11.856794,True,True,
337.16618,337.200196,recovered,batch,200,34.015894,True,True,
337.366998,337.377739,recovered,batch,200,10.740995,True,True,
337.57397,337.59532,recovered,batch,200,21.350145,True,True,
337.767348,337.779186,recovered,batch,200,11.837959,True,True,
337.918835,337.956805,recovered,control,200,37.971258,False,False,
337.979038,337.991916,recovered,batch,200,12.877941,True,True,
338.167579,338.187593,recovered,batch,200,20.013809,True,True,
338.368389,338.385244,recovered,batch,200,16.855001,True,True,
338.564524,338.581478,recovered,batch,200,16.954184,True,True,
338.763898,338.7839,recovered,batch,200,20.001888,True,True,
338.923432,338.939734,recovered,control,200,16.302109,False,False,
338.967444,338.980416,recovered,batch,200,12.972116,True,True,
339.168393,339.194017,recovered,batch,200,25.624037,True,True,
339.365537,339.39196,recovered,batch,200,26.42417,True,True,
339.56793,339.579201,recovered,batch,200,11.271,True,True,
339.767101,339.777885,recovered,batch,200,10.784149,True,True,
339.928461,339.971854,recovered,control,200,43.392897,False,False,
339.96863,339.98117,recovered,batch,200,12.539864,True,True,
340.163759,340.205871,recovered,batch,200,42.112112,True,True,
340.365719,340.385357,recovered,batch,200,19.637823,True,True,
340.564092,340.598804,recovered,batch,200,34.711838,True,True,
340.768581,340.778536,recovered,batch,200,9.954691,True,True,
340.933502,340.945513,recovered,control,200,12.011051,False,False,
340.968847,340.986049,recovered,batch,200,17.2019,True,True,
341.168417,341.192167,recovered,batch,200,23.749828,True,True,
341.364012,341.40668,recovered,batch,200,42.668104,True,True,
341.568316,341.586938,recovered,batch,200,18.621922,True,True,
341.768576,341.799092,recovered,batch,200,30.515909,True,True,
341.936677,341.949322,recovered,control,200,12.645006,False,False,
341.966834,341.98322,recovered,batch,200,16.386032,True,True,
342.168606,342.180655,recovered,batch,200,12.049198,True,True,
342.365756,342.378402,recovered,batch,200,12.64596,True,True,
342.567651,342.584832,recovered,batch,200,17.18092,True,True,
342.768573,342.781815,recovered,batch,200,13.242245,True,True,
342.942776,342.955776,recovered,control,200,13.000011,False,False,
342.97087,342.987967,recovered,batch,200,17.096996,True,True,
343.16704,343.218673,recovered,batch,200,51.63312,True,True,
343.365006,343.391766,recovered,batch,200,26.760101,True,True,
343.56813,343.584005,recovered,batch,200,15.875101,True,True,
343.764053,343.774232,recovered,batch,200,10.179043,True,True,
343.943129,343.955619,recovered,control,200,12.490034,False,False,
343.968544,343.982386,recovered,batch,200,13.841867,True,True,
344.163781,344.18227,recovered,batch,200,18.488646,True,True,
344.367137,344.376918,recovered,batch,200,9.781122,True,True,
344.568522,344.589836,recovered,batch,200,21.313906,True,True,
344.767502,344.781351,recovered,batch,200,13.848782,True,True,
344.943417,344.956972,recovered,control,200,13.554811,False,False,
344.967416,344.981028,recovered,batch,200,13.612032,True,True,
345.166587,345.177899,recovered,batch,200,11.311769,True,True,
345.368524,345.381637,recovered,batch,200,13.113022,True,True,
345.568113,345.599848,recovered,batch,200,31.735897,True,True,
345.768546,345.783727,recovered,batch,200,15.181065,True,True,
345.945204,345.957595,recovered,control,200,12.392044,False,False,
345.968193,345.986286,recovered,batch,200,18.092871,True,True,
346.168523,346.178187,recovered,batch,200,9.66382,True,True,
346.36855,346.380053,recovered,batch,200,11.502981,True,True,
346.568527,346.581278,recovered,batch,200,12.750864,True,True,
346.766873,346.778956,recovered,batch,200,12.082815,True,True,
346.968525,346.999106,recovered,batch,200,30.580997,True,True,
346.950226,346.99929,recovered,control,200,49.064159,False,False,
347.166918,347.180461,recovered,batch,200,13.542891,True,True,
347.366495,347.378814,recovered,batch,200,12.320042,True,True,
347.568523,347.585164,recovered,batch,200,16.64114,True,True,
347.766437,347.778316,recovered,batch,200,11.878967,True,True,
347.953419,347.965529,recovered,control,200,12.109995,False,False,
347.968686,347.978867,recovered,batch,200,10.180712,True,True,
348.166232,348.177431,recovered,batch,200,11.198997,True,True,
348.36855,348.382415,recovered,batch,200,13.864994,True,True,
348.566319,348.643272,recovered,batch,200,76.952934,True,True,
348.768017,348.781138,recovered,batch,200,13.12089,True,True,
348.965912,348.985287,recovered,batch,200,19.375086,True,True,
348.954467,348.985462,recovered,control,200,30.995846,False,False,
349.168518,349.182225,recovered,batch,200,13.706923,True,True,
349.368508,349.396641,recovered,batch,200,28.132915,True,True,
349.568508,349.617943,recovered,batch,200,49.4349,True,True,
349.76642,349.782311,recovered,batch,200,15.892029,True,True,
349.959497,349.994863,recovered,control,200,35.366058,False,False,
349.964298,350.009988,recovered,batch,200,45.69006,True,True,
350.168501,350.224912,recovered,batch,200,56.411266,True,True,
350.368553,350.380606,recovered,batch,200,12.053013,True,True,
350.566373,350.577023,recovered,batch,200,10.64992,True,True,
350.764366,350.791906,recovered,batch,200,27.539968,True,True,
350.961183,350.979403,recovered,control,200,18.220186,False,False,
350.968367,350.979837,recovered,batch,200,11.470795,True,True,
351.164425,351.178308,recovered,batch,200,13.883114,True,True,
351.364083,351.378657,recovered,batch,200,14.574051,True,True,
351.593056,351.608029,recovered,batch,200,14.972925,True,True,
351.783229,351.845684,recovered,batch,200,62.454939,True,True,
351.964244,351.976548,recovered,control,200,12.304068,False,False,
351.968555,351.981678,recovered,batch,200,13.123035,True,True,
352.172611,352.187496,recovered,batch,200,14.884949,True,True,
352.374937,352.388158,recovered,batch,200,13.220787,True,True,
352.563876,352.583294,recovered,batch,200,19.417763,True,True,
352.767693,352.781209,recovered,batch,200,13.515949,True,True,
352.969039,352.993368,recovered,batch,200,24.328947,True,True,
352.969487,352.994632,recovered,control,200,25.145054,False,False,
353.166769,353.180193,recovered,batch,200,13.42392,True,True,
353.368283,353.379455,recovered,batch,200,11.171818,True,True,
353.570047,353.590195,recovered,batch,200,20.148039,True,True,
353.769548,353.781613,recovered,batch,200,12.065172,True,True,
353.968646,353.978558,recovered,batch,200,9.911776,True,True,
353.975608,353.989592,recovered,control,200,13.983965,False,False,
354.171295,354.185049,recovered,batch,200,13.754129,True,True,
354.368025,354.386377,recovered,batch,200,18.351793,True,True,
354.567213,354.58267,recovered,batch,200,15.456915,True,True,
354.770545,354.781517,recovered,batch,200,10.972023,True,True,
354.970726,354.984009,recovered,batch,200,13.283014,True,True,
354.980194,354.994613,recovered,control,200,14.41884,False,False,
355.166719,355.177873,recovered,batch,200,11.15489,True,True,
355.371121,355.38422,recovered,batch,200,13.098955,True,True,
355.567463,355.646451,recovered,batch,200,78.988075,True,True,
355.771527,355.784999,recovered,batch,200,13.471842,True,True,
355.971844,355.985679,recovered,batch,200,13.835192,True,True,
355.98618,356.000577,recovered,control,200,14.396906,False,False,
356.16999,356.193088,recovered,batch,200,23.097992,True,True,
356.368476,356.378724,recovered,batch,200,10.247946,True,True,
356.569671,356.632254,recovered,batch,200,62.582731,True,True,
356.771376,356.796667,recovered,batch,200,25.290966,True,True,
356.988495,357.002235,recovered,control,200,13.740063,False,False,
356.973407,357.00243,recovered,batch,200,29.022932,True,True,
357.169576,357.180404,recovered,batch,200,10.828018,True,True,
357.371861,357.400506,recovered,batch,200,28.645039,True,True,
357.572771,357.616918,recovered,batch,200,44.147015,True,True,
357.771296,357.790953,recovered,batch,200,19.656897,True,True,
357.973621,357.986497,recovered,batch,200,12.876034,True,True,
357.990524,358.002263,recovered,control,200,11.739016,False,False,
358.171533,358.191262,recovered,batch,200,19.728899,True,True,
358.373975,358.415883,recovered,batch,200,41.908979,True,True,
358.571415,358.616364,recovered,batch,200,44.949055,True,True,
358.772328,358.785951,recovered,batch,200,13.622999,True,True,
358.971049,359.024494,recovered,batch,200,53.445101,True,True,
358.99556,359.040608,recovered,control,200,45.047998,False,False,
359.171629,359.190097,recovered,batch,200,18.468142,True,True,
359.370826,359.382234,recovered,batch,200,11.408091,True,True,
359.572758,359.587362,recovered,batch,200,14.604092,True,True,
359.773067,359.791379,recovered,batch,200,18.311977,True,True,
359.970884,359.980627,recovered,batch,200,9.742737,True,True,
359.998622,360.012839,recovered,control,200,14.2169,False,False,
360.172922,360.185423,recovered,batch,200,12.501001,True,True,
360.371122,360.382766,recovered,batch,200,11.644125,True,True,
360.575554,360.588251,recovered,batch,200,12.69722,True,True,
360.773786,360.789347,recovered,batch,200,15.560865,True,True,
